0,789,-21.0
1,868,-20.0
2,879,-21.0
3,880,-21.0
4,899,-20.0
5,908,-20.0
6,921,-20.0
7,975,-19.0
8,815,-21.0
9,938,-21.0
10,859,-21.0
11,894,-21.0
12,865,-21.0
13,1040,-20.0
14,945,-20.0
15,1051,-20.0
16,814,-21.0
17,898,-20.0
18,937,-21.0
19,761,-21.0
20,903,-21.0
21,854,-21.0
22,1114,-19.0
23,1121,-20.0
24,817,-21.0
25,758,-21.0
26,755,-21.0
27,760,-21.0
28,789,-21.0
29,763,-21.0
30,754,-21.0
31,762,-21.0
32,756,-21.0
33,755,-21.0
34,758,-21.0
35,754,-21.0
36,818,-21.0
37,762,-21.0
38,931,-19.0
39,837,-20.0
40,806,-21.0
41,816,-21.0
42,822,-21.0
43,1121,-20.0
44,994,-19.0
45,892,-21.0
46,1020,-20.0
47,1014,-20.0
48,912,-20.0
49,922,-20.0
50,866,-20.0
51,986,-20.0
52,890,-21.0
53,758,-21.0
54,894,-20.0
55,782,-21.0
56,889,-20.0
57,867,-20.0
58,825,-21.0
59,936,-19.0
60,927,-20.0
61,1047,-20.0
62,1081,-20.0
63,964,-21.0
64,924,-21.0
65,783,-21.0
66,906,-21.0
67,820,-21.0
68,1186,-20.0
69,919,-20.0
70,1224,-19.0
71,961,-19.0
72,1030,-20.0
73,1025,-21.0
74,972,-19.0
75,963,-19.0
76,1218,-18.0
77,820,-21.0
78,843,-21.0
79,905,-21.0
80,899,-21.0
81,820,-21.0
82,1021,-21.0
83,917,-20.0
84,869,-21.0
85,925,-20.0
86,864,-21.0
87,1077,-20.0
88,810,-21.0
89,912,-21.0
90,938,-21.0
91,862,-21.0
92,1017,-20.0
93,864,-20.0
94,930,-19.0
95,850,-21.0
96,834,-21.0
97,1031,-19.0
98,838,-20.0
99,1024,-20.0
100,988,-19.0
101,998,-19.0
102,903,-21.0
103,755,-21.0
104,1100,-18.0
105,785,-21.0
106,939,-21.0
107,841,-21.0
108,846,-21.0
109,820,-21.0
110,840,-20.0
111,899,-20.0
112,990,-19.0
113,901,-20.0
114,817,-21.0
115,883,-20.0
116,975,-19.0
117,808,-21.0
118,864,-20.0
119,897,-20.0
120,1033,-20.0
121,901,-20.0
122,1026,-21.0
123,838,-20.0
124,839,-21.0
125,814,-21.0
126,1103,-21.0
127,846,-21.0
128,862,-21.0
129,760,-21.0
130,1096,-20.0
131,897,-21.0
132,814,-21.0
133,1103,-20.0
134,869,-20.0
135,865,-21.0
136,815,-21.0
137,1021,-21.0
138,783,-21.0
139,1042,-19.0
140,861,-20.0
141,979,-19.0
142,842,-21.0
143,914,-20.0
144,879,-21.0
145,872,-21.0
146,933,-21.0
147,992,-19.0
148,1100,-20.0
149,820,-21.0
150,941,-21.0
151,821,-21.0
152,776,-21.0
153,872,-21.0
154,966,-20.0
155,831,-21.0
156,821,-21.0
157,940,-21.0
158,877,-21.0
159,899,-20.0
160,836,-20.0
161,861,-21.0
162,962,-20.0
163,942,-20.0
164,1019,-20.0
165,902,-21.0
166,1169,-20.0
167,816,-21.0
168,843,-21.0
169,821,-21.0
170,924,-20.0
171,846,-21.0
172,820,-21.0
173,840,-20.0
174,819,-21.0
175,860,-20.0
176,899,-21.0
177,900,-21.0
178,979,-19.0
179,972,-20.0
180,874,-21.0
181,1036,-20.0
182,755,-21.0
183,781,-21.0
184,1110,-19.0
185,821,-21.0
186,870,-21.0
187,876,-21.0
188,1020,-20.0
189,1035,-19.0
190,953,-20.0
191,1072,-19.0
192,1119,-21.0
193,842,-21.0
194,963,-20.0
195,754,-21.0
196,1016,-19.0
197,982,-20.0
198,904,-21.0
199,814,-21.0
200,762,-21.0
201,884,-21.0
202,755,-21.0
203,879,-21.0
204,927,-19.0
205,949,-21.0
206,999,-19.0
207,1072,-18.0
208,870,-21.0
209,927,-20.0
210,850,-21.0
211,883,-21.0
212,1001,-20.0
213,837,-20.0
214,872,-21.0
215,834,-20.0
216,943,-19.0
217,858,-21.0
218,837,-20.0
219,1033,-18.0
220,899,-20.0
221,951,-20.0
222,1100,-19.0
223,835,-20.0
224,912,-19.0
225,1010,-20.0
226,899,-20.0
227,1019,-19.0
228,936,-21.0
229,841,-21.0
230,774,-21.0
231,813,-21.0
232,815,-21.0
233,836,-20.0
234,865,-21.0
235,866,-20.0
236,957,-20.0
237,983,-19.0
238,840,-20.0
239,783,-21.0
240,857,-20.0
241,835,-21.0
242,985,-20.0
243,964,-21.0
244,987,-21.0
245,971,-19.0
246,1034,-19.0
247,1090,-19.0
248,898,-21.0
249,785,-21.0
250,760,-21.0
251,991,-20.0
252,950,-20.0
253,815,-21.0
254,932,-21.0
255,960,-21.0
256,997,-19.0
257,816,-21.0
258,818,-21.0
259,953,-20.0
260,816,-21.0
261,950,-20.0
262,878,-21.0
263,789,-21.0
264,781,-21.0
265,1095,-20.0
266,761,-21.0
267,1094,-20.0
268,821,-21.0
269,947,-19.0
270,781,-21.0
271,789,-21.0
272,1018,-20.0
273,912,-20.0
274,806,-21.0
275,960,-21.0
276,1081,-20.0
277,934,-20.0
278,843,-21.0
279,909,-21.0
280,814,-21.0
281,884,-20.0
282,958,-20.0
283,953,-20.0
284,1032,-21.0
285,759,-21.0
286,938,-21.0
287,1082,-20.0
288,814,-21.0
289,852,-21.0
290,1006,-20.0
291,1168,-19.0
292,895,-20.0
293,875,-21.0
294,803,-21.0
295,918,-20.0
296,802,-21.0
297,775,-21.0
298,1016,-20.0
